Epoch,TrainLoss,MincutLoss1,OrthoLoss1,MincutLoss2,OrthoLoss2,ConsisLoss1,ConsisLoss2,EntropyLoss,AMI_fine,AMI_coarse
820,-0.4800421342253685,-0.8726963460445404,0.3661580368876457,-0.7683282136917114,0.2694971293210983,0.036031782440841195,0.006306948978456085,0.0020603144308552145,0,0.4090942313129018
840,-0.4737237930297852,-0.8726081699132919,0.3629860207438469,-0.7532428354024887,0.26712342649698256,0.03622767571359873,0.008424321468921385,0.0019356602570042014,0,0.40925179262915296
860,-0.47350275069475173,-0.8720777243375778,0.36067739874124527,-0.7458490461111069,0.2656793877482414,0.03664230741560459,0.004219938162716502,0.0018828916596248745,0,0.4100712949635166
880,-0.46694612205028535,-0.8717192620038986,0.3580275133252144,-0.7288429796695709,0.2637407347559929,0.03698922488838434,0.003522824868561536,0.0017915511270985007,0,0.4100461630929569
900,-0.47248876839876175,-0.871640008687973,0.3556383907794952,-0.7400363266468049,0.26373299211263657,0.03709194734692574,0.006357731018217193,0.0018484312342479825,0,0.5470386313443955
920,-0.47025950700044633,-0.8710420101881027,0.3533919543027878,-0.7364679545164108,0.26261722594499587,0.037268145196139815,0.007782228663564978,0.001820608985144645,0,0.5468488725073678
940,-0.470060832798481,-0.8709511429071426,0.35056979209184647,-0.73159961104393,0.26136734187602995,0.03750400878489017,0.006379635166380135,0.0017821627960074693,0,0.41117554930472056
960,-0.469978840649128,-0.8703078627586365,0.34857845604419707,-0.7225157022476196,0.2596652165055275,0.037837676145136355,4.579590681060018e-15,0.0017089569591917098,0,0.4107486507430596
980,-0.493450827896595,-0.8701873302459717,0.34592368453741074,-0.7850004643201828,0.2654720529913902,0.037986227124929425,0.017077865265310927,0.0022069955011829734,0,0.5472302880388035
1000,-0.4893107548356056,-0.8695946246385574,0.34374216496944426,-0.7798974245786667,0.2641930550336838,0.038364306651055814,0.0213899814523776,0.0021677106793504207,0,0.5473394699924032
1020,-0.49861302226781845,-0.8694661676883697,0.34151064455509184,-0.7830200105905533,0.26473840326070786,0.03862416706979275,0.010716847982260363,0.0022661507129669188,0,0.547487358250356
1040,-0.48251023441553115,-0.8691075533628464,0.3391577184200287,-0.7579919099807739,0.2607746943831444,0.03888760581612587,0.0164614643901599,0.002024558192351833,0,0.4111295728262597
1060,-0.49927824884653094,-0.868956908583641,0.3372379496693611,-0.7852308183908463,0.2628344431519508,0.03902809247374535,0.015776316914709664,0.0022344446508213876,0,0.5475815205234523
1080,-0.48717458695173266,-0.8685981154441833,0.33514910489320754,-0.7611046612262726,0.2609457910060883,0.03926044926047325,0.013650757912547898,0.0021496975445188583,0,0.4116614735830033
1100,-0.5014365524053573,-0.8681472897529602,0.3329956203699112,-0.7846184849739075,0.2623988762497902,0.039478592574596405,0.013675744365902177,0.002312514209188521,0,0.549450869574428
1120,-0.4838587135076523,-0.8678646266460419,0.33086934089660647,-0.7461409956216812,0.2581504985690117,0.0398354759439826,0.0072128535248364364,0.00205201567732729,0,0.5497323236268241
1140,-0.4925542205572128,-0.867521059513092,0.32876350432634355,-0.7616544723510742,0.25872437506914137,0.039915654435753824,0.010116002894940095,0.002148585341637954,0,0.41193421014345516
1160,-0.46691871285438535,-0.8671894311904907,0.3266501694917679,-0.7274769872426987,0.25873813331127166,0.04023371879011393,0.013759753014894155,0.0022626734164077787,0,0.4118860846766548
1180,-0.46835213601589204,-0.8671170324087143,0.3244260877370834,-0.7232436746358871,0.25446921586990356,0.040472519025206564,0.01304874075576842,0.0019412952882703395,0,0.4119987998104077
1200,-0.4710465922951698,-0.8665399670600891,0.32269901782274246,-0.7238528192043304,0.25354295670986177,0.04081602059304714,0.010896103736015603,0.001925567997386679,0,0.4114270492600036
1220,-0.4681643292307854,-0.8663834810256958,0.3203344359993935,-0.716116651892662,0.25194721668958664,0.04070963468402624,0.0065523384138956335,0.0018605625780764967,0,0.4114643767411782
1240,-0.49022450000047685,-0.8659637898206711,0.3185644462704659,-0.7521837830543519,0.2545300379395485,0.041193220391869546,0.010207202564926679,0.0020995444210711867,0,0.5506948954580722
1260,-0.5109506607055664,-0.8656893968582153,0.31654173582792283,-0.779701566696167,0.25649302899837495,0.04139296766370535,0.008033803477884228,0.002294871804770082,0,0.4120080073762985
1280,-0.47475910782814024,-0.8655552119016647,0.31449650377035143,-0.7299378901720047,0.25084623992443084,0.041610429994761944,0.013902539387348178,0.0019373768824152648,0,0.5513584090250384
1300,-0.5157672673463821,-0.8650769978761673,0.312630333006382,-0.7842210859060288,0.25560869872570036,0.04189250823110342,0.00806550459822442,0.002331472042715177,0,0.5518713473620768
1320,-0.45691747814416883,-0.8647647619247436,0.3106481805443764,-0.7325462251901627,0.26979807317256926,0.042157525569200514,0.015425259154292253,0.0037635529995895924,0,0.4120405067017664
1340,-0.4639954328536987,-0.8644694715738297,0.30895405262708664,-0.7227828294038773,0.2578342206776142,0.04231835231184959,0.010298256762327398,0.0027545798046048732,0,0.411581287639171
1360,-0.49919392317533495,-0.8643204689025878,0.3069659635424614,-0.7649467617273331,0.2529550135135651,0.042457828484475615,0.01400320893153723,0.0022889721672981977,0,0.5521353589574421
1380,-0.4805974915623665,-0.8641983926296234,0.30519607216119765,-0.7433701872825622,0.25679821819067,0.04267984516918659,0.011816869862380217,0.002748209872515872,0,0.41222678027624216
1400,-0.5073379456996918,-0.8638328939676285,0.30336469113826753,-0.7747322231531143,0.25220726504921914,0.042873292975127694,0.014795016963036636,0.0023338538652751596,0,0.5538887041958394
1420,-0.5047568634152413,-0.8635568767786026,0.30141781717538835,-0.779210877418518,0.25129042789340017,0.04331855159252882,0.02297255797311784,0.002318183786701411,0,0.553975684009365
1440,-0.5096533074975014,-0.8632063150405884,0.29965600818395616,-0.7798698753118515,0.2541362442076206,0.043482184410095215,0.01484795305878087,0.002640359418001026,0,0.4135581376123227
1460,-0.48680058866739273,-0.8631383627653122,0.29833987802267076,-0.7403308779001236,0.24683707058429719,0.04375793356448412,0.010412016045303384,0.002101547742495313,0,0.5547138116906579
1480,-0.5268903374671936,-0.8629014551639557,0.29604281187057496,-0.7922648280858994,0.24996657371520997,0.04378641843795776,0.011918516550216073,0.0023689407156780363,0,0.5544818231963333
1500,-0.4995804145932198,-0.8621555268764496,0.2943616062402725,-0.7623224824666976,0.25072500482201576,0.044041702337563035,0.013432472292335473,0.0025447804131545127,0,0.5555849630433725
